tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
2.1.0,boto/mturk/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.0,boto/roboto/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.0,boto/rds/__init__.py,1,0,0,0,1,0,0,0,0,0,354,6,3
2.1.0,boto/ec2/elb/policies.py,0,0,0,0,0,0,0,0,0,0,48,0,0
2.1.0,boto/mturk/test/hit_persistence.py,0,0,0,0,0,0,0,0,0,0,17,0,0
2.1.0,boto/manage/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.0,boto/fps/test/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.0,boto/s3/bucket.py,0,0,0,0,1,0,0,0,0,0,584,18,2
2.1.0,docs/source/conf.py,0,0,0,0,0,0,0,0,0,0,25,1,0
2.1.0,boto/s3/resumable_download_handler.py,1,1,0,0,0,0,0,0,0,0,178,1,0
2.1.0,boto/ecs/__init__.py,0,0,0,0,0,0,0,0,0,0,42,0,0
2.1.0,boto/manage/cmdshell.py,0,0,0,0,0,0,0,0,0,0,153,0,0
2.1.0,boto/sdb/db/query.py,0,0,0,0,0,0,0,0,0,0,51,0,0
2.1.0,boto/mashups/server.py,1,0,0,0,1,0,0,0,0,0,300,0,0
2.1.0,boto/fps/test/test_verify_signature.py,0,0,0,0,0,0,0,0,0,0,5,0,0
2.1.0,boto/plugin.py,0,0,0,0,0,0,0,0,0,0,40,0,0
2.1.0,boto/vpc/subnet.py,0,0,0,0,0,0,0,0,0,0,27,0,0
2.1.0,boto/manage/server.py,0,1,0,0,1,0,0,0,0,0,447,0,0
2.1.0,tests/s3/test_https_cert_validation.py,0,0,0,0,0,0,0,0,0,0,64,0,0
2.1.0,boto/cloudfront/invalidation.py,0,0,0,0,0,0,0,0,0,0,57,0,0
2.1.0,boto/cloudfront/logging.py,0,0,0,0,0,0,0,0,0,0,12,0,0
2.1.0,boto/sqs/attributes.py,0,0,0,0,0,0,0,0,0,0,16,0,0
2.1.0,boto/gs/user.py,0,0,0,0,0,0,0,0,0,0,26,0,0
2.1.0,boto/roboto/awsqueryrequest.py,5,1,0,0,1,0,0,0,0,0,398,0,0
2.1.0,boto/fps/test/test_install_caller_instruction.py,0,0,0,0,0,0,0,0,0,0,4,0,0
2.1.0,boto/s3/user.py,0,0,0,0,0,0,0,0,0,0,23,0,0
2.1.0,tests/devpay/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.0,boto/ec2/reservedinstance.py,0,0,0,0,0,0,0,0,0,0,63,0,0
2.1.0,boto/cloudformation/__init__.py,0,0,0,0,0,0,0,0,0,0,1,0,0
2.1.0,tests/s3/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.0,tests/ec2/test_connection.py,0,1,0,0,0,0,0,0,0,0,108,0,0
2.1.0,boto/ec2/autoscale/scheduled.py,0,0,0,0,0,0,0,0,0,0,31,0,0
2.1.0,boto/sdb/queryresultset.py,0,0,0,0,0,0,0,0,0,0,63,0,0
2.1.0,boto/regioninfo.py,0,0,0,0,0,0,0,0,0,0,22,0,0
2.1.0,boto/s3/deletemarker.py,0,0,0,0,0,0,0,0,0,0,27,2,1
2.1.0,boto/s3/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
