tag,file,LongParameterList,LongMethod,LongScopeChaining,LongBaseClassList,LargeClass,LongMessageChain,ComplexLambdaExpression,LongTernaryConditionalExpression,ComplexContainerComprehension,MultiplyNestedContainer,LOC,change,fault
2.4.0,boto/mturk/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4.0,boto/roboto/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4.0,boto/rds/__init__.py,1,0,0,0,1,0,0,0,0,0,356,8,0
2.4.0,boto/ec2/elb/policies.py,0,0,0,0,0,0,0,0,0,0,48,1,0
2.4.0,tests/s3/test_gsconnection.py,0,2,0,0,0,0,0,0,0,0,248,2,0
2.4.0,boto/manage/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4.0,tests/fps/test.py,0,0,0,0,0,0,0,0,0,0,84,1,0
2.4.0,boto/s3/bucket.py,0,1,0,0,1,0,0,0,0,0,727,10,0
2.4.0,tests/ec2/elb/test_connection.py,0,0,0,0,0,0,0,0,0,0,60,2,0
2.4.0,docs/source/conf.py,0,0,0,0,0,0,0,0,0,0,26,0,0
2.4.0,boto/s3/resumable_download_handler.py,1,1,0,0,0,0,0,0,0,0,164,0,0
2.4.0,tests/swf/test_layer1_workflow_execution.py,0,0,0,0,0,0,0,0,0,0,108,2,0
2.4.0,boto/ecs/__init__.py,0,0,0,0,0,0,0,0,0,0,42,0,0
2.4.0,tests/sdb/__init__.py,0,0,0,0,0,0,0,0,0,0,0,1,0
2.4.0,boto/manage/cmdshell.py,0,0,0,0,0,0,0,0,0,0,153,2,0
2.4.0,boto/sdb/db/query.py,0,0,0,0,0,0,0,0,0,0,51,0,0
2.4.0,boto/mashups/server.py,1,0,0,0,1,0,0,0,0,0,300,0,0
2.4.0,boto/plugin.py,0,0,0,0,0,0,0,0,0,0,40,0,0
2.4.0,boto/vpc/subnet.py,0,0,0,0,0,0,0,0,0,0,27,0,0
2.4.0,boto/manage/server.py,0,1,0,0,1,0,0,0,0,0,447,1,0
2.4.0,tests/s3/test_https_cert_validation.py,0,0,0,0,0,0,0,0,0,0,64,1,0
2.4.0,boto/cloudfront/invalidation.py,0,0,0,0,0,0,0,0,0,0,57,3,0
2.4.0,boto/cloudfront/logging.py,0,0,0,0,0,0,0,0,0,0,12,0,0
2.4.0,boto/sqs/attributes.py,0,0,0,0,0,0,0,0,0,0,16,0,0
2.4.0,boto/ec2/cloudwatch/alarm.py,0,0,0,0,0,0,0,0,0,0,167,1,0
2.4.0,boto/roboto/awsqueryrequest.py,5,1,0,0,1,0,0,0,0,0,398,2,0
2.4.0,tests/mws/__init__.py,0,0,0,0,0,0,0,0,0,0,0,1,0
2.4.0,boto/ec2/networkinterface.py,0,0,0,0,0,0,0,0,0,0,94,0,0
2.4.0,boto/s3/user.py,0,0,0,0,0,0,0,0,0,0,23,0,0
2.4.0,tests/mturk/hit_persistence.py,0,0,0,0,0,0,0,0,0,0,17,0,0
2.4.0,tests/devpay/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4.0,boto/ec2/reservedinstance.py,0,0,0,0,0,0,0,0,0,0,63,1,0
2.4.0,boto/cloudformation/__init__.py,0,0,0,0,0,0,0,0,0,0,1,2,0
2.4.0,tests/s3/__init__.py,0,0,0,0,0,0,0,0,0,0,0,1,0
2.4.0,tests/ec2/test_connection.py,0,1,0,0,0,0,0,0,0,0,108,2,0
2.4.0,boto/ec2/autoscale/scheduled.py,0,0,0,0,0,0,0,0,0,0,31,0,0
2.4.0,boto/sdb/queryresultset.py,0,0,0,0,0,0,0,0,0,0,63,0,0
2.4.0,boto/rds/parametergroup.py,0,0,0,0,0,0,0,0,0,0,147,2,0
2.4.0,boto/regioninfo.py,0,0,0,0,0,0,0,0,0,0,22,1,0
2.4.0,boto/s3/deletemarker.py,0,0,0,0,0,0,0,0,0,0,28,0,0
2.4.0,boto/s3/__init__.py,0,0,0,0,0,0,0,0,0,0,0,1,0
2.4.0,boto/sdb/db/manager/pgmanager.py,2,0,0,0,1,0,0,0,0,0,319,2,0
2.4.0,boto/ec2/volumestatus.py,0,0,0,0,0,0,0,0,0,0,107,0,0
2.4.0,boto/mws/exception.py,0,0,0,0,0,0,0,0,0,0,31,1,0
2.4.0,boto/ec2/group.py,0,0,0,0,0,0,0,0,0,0,12,0,0
2.4.0,boto/sns/__init__.py,0,0,0,0,0,0,0,0,0,0,37,1,0
2.4.0,boto/connection.py,2,3,0,0,0,0,0,0,1,0,561,14,0
2.4.0,boto/ec2/launchspecification.py,0,0,0,0,0,0,0,0,0,0,60,1,0
